R	47200600064	4096
W	38843973632	262144
R	28730720256	131072
R	47995027456	131072
W	3297509376	262144
R	36887158784	4096
W	43797708800	262144
W	23814995968	262144
R	23965990912	131072
W	29687283712	262144
W	21355298816	262144
R	30623617024	4096
W	37884788736	262144
W	39229587456	262144
R	30479220736	65536
R	9587281920	4096
W	45190742016	262144
R	8223567872	4096
R	32371572736	65536
R	20642136064	131072
R	36998938624	65536
W	8186494976	262144
W	38861275136	262144
W	25628770304	262144
W	20618412032	262144
W	43544215552	262144
W	13042974720	262144
R	3718316032	65536
W	49090658304	262144
R	18979160064	65536
W	23581163520	262144
W	340787200	262144
R	15167782912	131072
R	25619464192	65536
R	34791751680	131072
R	8357543936	131072
W	8579186688	262144
R	37353160704	131072
W	37793300480	262144
W	5807013888	262144
W	12308447232	262144
R	16697212928	4096
R	18136956928	131072
W	46635417600	262144
R	35779182592	65536
W	34651504640	262144
R	19053412352	131072
R	25936412672	4096
R	50778013696	65536
R	43112939520	4096
W	25673334784	262144
W	40998010880	262144
R	43127144448	65536
R	3802660864	131072
R	10987175936	65536
W	31976587264	262144
W	15600451584	262144
W	43713298432	262144
R	52414922752	4096
W	7814512640	262144
W	19675217920	262144
W	50649366528	262144
W	22687252480	262144
R	24119869440	65536
W	45365592064	262144
R	8502378496	131072
R	10286792704	131072
W	52613087232	262144
W	50308055040	262144
R	40428765184	131072
W	38494797824	262144
W	5727846400	262144
W	22134390784	262144
W	29974593536	262144
R	37068341248	131072
W	37577031680	262144
R	24364843008	131072
W	31545360384	262144
W	26706706432	262144
W	11210588160	262144
R	47049187328	4096
W	45663911936	262144
W	17994612736	262144
W	51059359744	262144
W	22990028800	262144
W	46875279360	262144
W	39955202048	262144
W	49857429504	262144
W	12256018432	262144
W	47641526272	262144
R	27105173504	4096
R	36925603840	65536
W	24681644032	262144
R	35439276032	4096
R	48106176512	131072
W	21596471296	262144
R	4829159424	4096
W	25163726848	262144
W	5701107712	262144
R	37118148608	131072
W	34312814592	262144
R	28187688960	65536
W	25365053440	262144
R	49985224704	131072
R	28764012544	131072
W	7390363648	262144
W	24646778880	262144
W	52017233920	262144
W	4881121280	262144
W	24383324160	262144
W	46635155456	262144
W	27829207040	262144
R	15820259328	65536
W	31706578944	262144
W	24499191808	262144
R	23659999232	4096
R	2714173440	65536
W	44045697024	262144
W	6893076480	262144
R	28538134528	4096
R	241696768	65536
R	43735515136	65536
W	23398973440	262144
W	18136170496	262144
W	32222478336	262144
R	33461108736	65536
R	14797111296	65536
R	10587066368	4096
W	42562748416	262144
W	10953949184	262144
R	67371008	131072
W	45710835712	262144
W	45003309056	262144
W	18054905856	262144
R	32166117376	131072
W	20917518336	262144
R	48336994304	131072
W	21432369152	262144
W	44200361984	262144
R	43393875968	131072
W	44161040384	262144
R	52102393856	4096
W	33809760256	262144
R	10615980032	65536
W	14610595840	262144
R	2480566272	4096
R	13609271296	65536
W	39852965888	262144
R	2280521728	65536
W	28512616448	262144
W	49505370112	262144
W	17827102720	262144
W	2105016320	262144
W	24760025088	262144
R	34618507264	4096
W	33970454528	262144
W	50049581056	262144
W	17756061696	262144
W	11114381312	262144
W	29712711680	262144
R	34739191808	65536
W	40211316736	262144
W	27632074752	262144
R	36103913472	131072
W	39069417472	262144
W	16040067072	262144
R	39870267392	131072
W	10310647808	262144
W	15227682816	262144
W	21337997312	262144
R	12051816448	4096
W	52128907264	262144
W	30694703104	262144
W	3901751296	262144
W	44904742912	262144
W	353894400	262144
R	38935330816	131072
R	26051346432	131072
W	22612279296	262144
R	37434949632	131072
W	25188892672	262144
W	5465178112	262144
R	21213777920	4096
W	16456613888	262144
W	48639508480	262144
R	17751474176	131072
R	19419758592	131072
W	3952869376	262144
W	18013487104	262144
R	18049269760	65536
W	25877807104	262144
W	41373401088	262144
R	2847686656	4096
W	24246222848	262144
W	25284575232	262144
R	5106171904	65536
W	28054388736	262144
W	38222168064	262144
W	47603253248	262144
W	16128933888	262144
R	41982009344	4096
W	21723348992	262144
R	37821087744	131072
W	9614917632	262144
W	46978039808	262144
R	3964010496	131072
R	25755193344	4096
R	16043278336	65536
W	8037072896	262144
W	36368285696	262144
W	31257788416	262144
R	42020306944	65536
W	29375594496	262144
W	37750046720	262144
W	27584364544	262144
W	14790950912	262144
R	21320695808	65536
W	16766468096	262144
W	30070013952	262144
W	3905945600	262144
W	42635886592	262144
W	15997599744	262144
R	30797053952	4096
R	15655698432	65536
W	36075470848	262144
R	3500417024	4096
W	15161622528	262144
W	40790654976	262144
R	48428220416	131072
W	46866366464	262144
W	36021207040	262144
W	40471625728	262144
W	14947188736	262144
W	6586892288	262144
W	23191355392	262144
R	5831393280	131072
W	17769168896	262144
R	51334414336	65536
R	25214844928	131072
R	43270406144	65536
W	7763132416	262144
W	26467893248	262144
W	37833408512	262144
R	38161743872	131072
W	37004771328	262144
W	38300811264	262144
R	634810368	4096
W	33357037568	262144
W	37023907840	262144
W	31195660288	262144
R	43865210880	65536
W	25445793792	262144
W	27403747328	262144
W	47781511168	262144
W	19288555520	262144
W	13181124608	262144
R	4808835072	65536
W	3372220416	262144
W	18403819520	262144
W	6251085824	262144
W	414187520	262144
W	4175691776	262144
W	17686855680	262144
W	44336152576	262144
R	49031565312	4096
R	17128423424	4096
R	29337370624	4096
W	45103710208	262144
R	17548677120	4096
R	870907904	65536
R	37834326016	65536
R	43407048704	65536
W	9779544064	262144
R	45099909120	65536
R	47385542656	65536
W	51831111680	262144
W	30432296960	262144
R	24446627840	4096
W	22605987840	262144
R	44286672896	65536
R	20562247680	65536
W	47578349568	262144
W	13890224128	262144
W	35274883072	262144
W	9260498944	262144
W	12259688448	262144
W	30345003008	262144
R	1420099584	4096
R	11428171776	4096
W	28664397824	262144
R	2974187520	4096
W	18401460224	262144
R	42901504000	65536
W	16650862592	262144
R	37833211904	65536
R	13873348608	4096
R	29845356544	65536
W	11815878656	262144
W	8924168192	262144
R	35460632576	4096
R	4985012224	4096
W	19442958336	262144
W	32774291456	262144
W	12056788992	262144
W	44232867840	262144
W	11332485120	262144
W	33400029184	262144
W	11877482496	262144
W	31806980096	262144
R	28624027648	131072
W	2812805120	262144
W	44462768128	262144
R	38497943552	131072
W	5451808768	262144
W	37355520000	262144
W	14489747456	262144
W	49707745280	262144
R	6049411072	4096
R	19722272768	65536
W	7009992704	262144
R	31343312896	65536
R	50151161856	131072
W	51241287680	262144
R	32289607680	4096
R	1709965312	65536
R	31951937536	4096
W	20537409536	262144
R	28896788480	131072
R	27632205824	131072
R	26427506688	4096
R	9884205056	65536
W	29678895104	262144
W	1421082624	262144
R	22422568960	4096
R	9929949184	65536
R	40843608064	131072
W	4298375168	262144
W	35665477632	262144
W	22129147904	262144
W	25422462976	262144
W	17042767872	262144
R	33813303296	4096
W	23590338560	262144
R	23902420992	131072
R	35505045504	65536
W	13951827968	262144
R	13861724160	4096
R	39279525888	65536
R	40876244992	131072
W	34622144512	262144
R	41532919808	4096
R	6950158336	65536
W	31069831168	262144
R	2119565312	131072
W	6595805184	262144
R	14008451072	65536
R	37266522112	131072
R	15848701952	131072
R	10452598784	65536
R	21583233024	65536
W	16848781312	262144
R	49032736768	4096
R	40918056960	131072
W	34033106944	262144
R	37020774400	4096
R	15886237696	4096
W	35398615040	262144
R	8643092480	4096
W	28681699328	262144
R	18371145728	4096
W	13055819776	262144
W	40742420480	262144
R	22372990976	4096
W	30976245760	262144
R	26459701248	65536
W	7975206912	262144
W	20038025216	262144
W	37394579456	262144
W	50577539072	262144
W	41542483968	262144
W	48404365312	262144
R	28059631616	131072
R	37864030208	4096
W	22821994496	262144
W	4246732800	262144
W	10633347072	262144
R	14813495296	131072
W	2192310272	262144
R	29686235136	65536
R	40745893888	65536
R	30311579648	131072
R	10220339200	65536
R	20803878912	65536
W	45173178368	262144
W	17265852416	262144
W	43241439232	262144
W	40027553792	262144
W	7897874432	262144
R	33753104384	4096
W	33128448000	262144
R	5949751296	131072
R	35835609088	131072
R	36110467072	65536
R	5579341824	131072
W	32437698560	262144
R	28309323776	65536
R	16368058368	4096
W	14329839616	262144
R	36512333824	65536
W	35096887296	262144
R	28666232832	131072
W	45904035840	262144
R	39182991360	65536
R	17292197888	131072
W	13433044992	262144
R	8277983232	131072
W	4615569408	262144
W	41018982400	262144
W	3140222976	262144
W	11276386304	262144
R	8600850432	4096
W	50030968832	262144
W	34245181440	262144
W	37631295488	262144
R	29318709248	65536
R	37145804800	131072
W	6181355520	262144
R	3220635648	65536
W	5883559936	262144
W	21060648960	262144
R	26851909632	4096
W	325320704	262144
R	41941401600	4096
W	22299541504	262144
R	44354482176	4096
R	29071048704	65536
W	35272261632	262144
W	27438350336	262144
W	1785200640	262144
W	42738384896	262144
W	15189409792	262144
W	48694558720	262144
R	3999858688	65536
W	19463667712	262144
W	7303331840	262144
R	42500358144	131072
W	4675862528	262144
W	31798067200	262144
W	46657437696	262144
W	31385190400	262144
W	39349387264	262144
W	28863102976	262144
R	25231994880	4096
W	33991688192	262144
R	34651504640	131072
W	6974078976	262144
R	11417616384	65536
W	32244498432	262144
W	14096007168	262144
W	51810140160	262144
W	23088857088	262144
R	40703483904	4096
W	46069186560	262144
W	10110369792	262144
R	27578466304	65536
R	40424570880	131072
W	29393944576	262144
W	49928994816	262144
W	3336568832	262144
W	42928701440	262144
W	18965069824	262144
R	10136977408	131072
W	42944167936	262144
W	4642832384	262144
R	40897323008	4096
W	31533563904	262144
R	14534705152	131072
W	28503441408	262144
W	45164527616	262144
W	21800943616	262144
R	47775940608	65536
W	12063080448	262144
W	28843966464	262144
W	17995661312	262144
R	51783663616	65536
W	36521377792	262144
R	12271747072	131072
R	49135353856	131072
W	13353091072	262144
W	18261737472	262144
W	471334912	262144
W	23580639232	262144
R	31802916864	65536
W	37804310528	262144
W	43901779968	262144
W	51644465152	262144
R	21691236352	131072
R	7072251904	65536
W	38803865600	262144
W	39260782592	262144
R	28099674112	65536
W	46406303744	262144
W	39059456	262144
R	39793459200	65536
W	43445125120	262144
R	8127512576	131072
R	50305564672	131072
R	28309327872	4096
W	19253428224	262144
W	40158625792	262144
W	34042806272	262144
R	7904256000	4096
R	4196401152	131072
W	33133166592	262144
R	21904359424	65536
W	49127882752	262144
W	32390250496	262144
R	39990722560	131072
W	26926120960	262144
R	37998034944	65536
W	46613397504	262144
R	15136264192	4096
W	20425474048	262144
W	42204659712	262144
W	43540545536	262144
R	42995679232	65536
W	48174202880	262144
W	11321737216	262144
R	39369179136	131072
R	13211926528	131072
R	32918945792	4096
W	47613214720	262144
W	21215313920	262144
W	46910930944	262144
R	12640845824	131072
W	32785563648	262144
W	27445166080	262144
W	567017472	262144
R	17290129408	4096
W	28696641536	262144
R	28172877824	131072
R	13451657216	131072
R	15839330304	65536
R	30511595520	131072
R	166420480	4096
W	27856994304	262144
R	11843928064	131072
R	19512164352	131072
W	14009499648	262144
R	3496476672	4096
W	26891780096	262144
W	10082320384	262144
R	9048768512	4096
W	22097428480	262144
W	48883564544	262144
W	13827309568	262144
R	33360494592	4096
W	31475630080	262144
W	47190900736	262144
R	22531829760	4096
R	45372276736	131072
R	47912583168	131072
R	8218738688	131072
W	9174515712	262144
W	14587265024	262144
W	4272160768	262144
R	44684697600	4096
W	18860474368	262144
W	1712586752	262144
R	3339321344	65536
R	34796732416	131072
W	20088881152	262144
W	11978145792	262144
W	13511950336	262144
R	13233840128	4096
R	5886312448	131072
R	40250245120	65536
R	19876413440	131072
R	45458653184	65536
R	39597375488	131072
W	44229197824	262144
R	31554404352	65536
W	12582649856	262144
W	4049338368	262144
R	19285147648	131072
R	2433454080	4096
R	41447718912	131072
W	36323196928	262144
R	16581218304	4096
W	10854072320	262144
W	33644085248	262144
R	49840783360	131072
W	44224479232	262144
W	2758279168	262144
W	8519417856	262144
R	30902059008	65536
R	21505376256	131072
R	9568112640	4096
R	6342180864	65536
W	13031178240	262144
R	33504604160	4096
W	42870767616	262144
W	2585001984	262144
W	40954757120	262144
W	49905664000	262144
W	10406330368	262144
R	24563953664	4096
W	18772393984	262144
W	43638587392	262144
W	11932270592	262144
R	3291480064	131072
R	15930753024	131072
R	27707023360	4096
R	10990911488	65536
R	43471671296	4096
R	9129181184	4096
W	16535781376	262144
R	33338949632	65536
W	30795628544	262144
W	41177317376	262144
W	2034761728	262144
W	43089920000	262144
W	44302073856	262144
W	8362917888	262144
R	6664163328	4096
W	46643019776	262144
R	17994678272	65536
W	17724604416	262144
W	29178462208	262144
W	20391919616	262144
W	29943136256	262144
W	3905683456	262144
W	9820176384	262144
W	43499651072	262144
W	93061120	262144
W	37569167360	262144
W	34985738240	262144
R	48477634560	131072
R	8130002944	65536
W	35896688640	262144
R	1112997888	65536
W	31294750720	262144
R	26052648960	4096
W	13706461184	262144
R	23471521792	65536
W	8137211904	262144
R	44858605568	131072
R	47126937600	65536
W	3069968384	262144
W	13034848256	262144
W	24702353408	262144
W	12741509120	262144
R	11169497088	65536
R	12255449088	4096
W	11995185152	262144
R	38694899712	4096
W	48364257280	262144
W	30258233344	262144
W	40133197824	262144
W	6851133440	262144
W	49458184192	262144
R	966918144	131072
W	39473905664	262144
W	1141112832	262144
W	30130569216	262144
W	33360183296	262144
W	14401404928	262144
W	4928045056	262144
R	21631336448	131072
R	13211926528	4096
R	50112847872	4096
W	30138433536	262144
W	9283043328	262144
W	10357047296	262144
W	38422446080	262144
W	32403619840	262144
W	11634737152	262144
W	28346941440	262144
R	22127181824	65536
R	22725656576	65536
R	3629121536	65536
W	27745320960	262144
R	44224610304	131072
R	7902593024	131072
R	8478392320	65536
W	1771044864	262144
W	52178452480	262144
W	42354868224	262144
W	5825363968	262144
W	33820770304	262144
W	14835777536	262144
W	51636338688	262144
R	47709552640	131072
R	35552165888	65536
R	20225650688	4096
W	680787968	262144
W	25483018240	262144
W	898891776	262144
W	2971140096	262144
W	20839137280	262144
R	5180620800	65536
R	7847411712	131072
R	24516100096	65536
R	47948234752	131072
W	14434959360	262144
W	48406724608	262144
W	18045468672	262144
W	48868622336	262144
W	8461484032	262144
W	34032582656	262144
W	51254132736	262144
W	5103681536	262144
W	47528017920	262144
W	24375459840	262144
W	29564338176	262144
W	3773562880	262144
W	30005002240	262144
R	16966746112	131072
W	47960293376	262144
R	21139034112	4096
W	32885702656	262144
W	2989490176	262144
W	46681030656	262144
R	14919794688	131072
W	32224051200	262144
W	14400356352	262144
R	29405163520	4096
W	4276092928	262144
R	4247650304	131072
R	52090896384	131072
W	22753050624	262144
W	412614656	262144
R	27546247168	4096
R	19680542720	4096
W	15653928960	262144
W	17514102784	262144
W	7968653312	262144
R	19748093952	131072
W	41109946368	262144
R	23382982656	131072
W	16376659968	262144
R	16766861312	131072
R	16039542784	131072
W	9368764416	262144
R	22331785216	131072
R	48170254336	4096
W	40079720448	262144
W	44306792448	262144
W	6550716416	262144
W	40550531072	262144
W	48185999360	262144
W	25620643840	262144
R	37699780608	65536
R	17589837824	4096
W	35222716416	262144
R	40833290240	4096
R	41986686976	4096
R	7441154048	65536
R	37804441600	65536
W	23460052992	262144
W	34321465344	262144
R	50248810496	131072
W	20572798976	262144
W	12690915328	262144
R	37168209920	4096
R	8219394048	131072
R	9375449088	131072
R	43907547136	131072
W	48284303360	262144
W	43945558016	262144
W	42768793600	262144
W	10333716480	262144
R	46890745856	65536
W	14349238272	262144
W	20481310720	262144
W	7623933952	262144
W	50503090176	262144
R	52134027264	4096
W	30025973760	262144
R	38397796352	4096
W	49271275520	262144
W	5575278592	262144
W	3684433920	262144
R	8253341696	65536
R	7517437952	65536
W	37700501504	262144
R	32273858560	65536
W	18117558272	262144
W	31780503552	262144
W	3828613120	262144
R	2174222336	65536
W	48598351872	262144
W	49576411136	262144
R	45259927552	4096
W	40056651776	262144
W	695468032	262144
R	24527372288	131072
W	6841696256	262144
W	16761749504	262144
R	4099276800	131072
W	3348889600	262144
R	19775565824	4096
W	3431464960	262144
W	50348949504	262144
R	1697906688	65536
W	34688466944	262144
R	48994844672	131072
W	31125405696	262144
W	34267201536	262144
R	46691561472	4096
W	34901327872	262144
W	3830972416	262144
W	13344178176	262144
R	31392464896	65536
W	30387994624	262144
W	50906267648	262144
W	21939355648	262144
W	15322316800	262144
R	2551054336	131072
R	16168452096	65536
R	31709069312	131072
W	49279401984	262144
R	52013957120	131072
R	47650619392	4096
W	19699859456	262144
W	38867566592	262144
W	11473518592	262144
R	18050908160	65536
W	27825274880	262144
W	29813112832	262144
W	38927073280	262144
R	4304404480	131072
R	43845812224	131072
W	22383165440	262144
W	2983723008	262144
W	20539768832	262144
W	24168366080	262144
W	24518066176	262144
R	44295454720	65536
R	32283688960	131072
W	13427277824	262144
R	29875765248	131072
W	5976621056	262144
R	46857682944	4096
W	12362448896	262144
W	50151555072	262144
R	37545181184	65536
W	21536702464	262144
W	26710900736	262144
R	4502626304	4096
W	26792427520	262144
W	32057589760	262144
R	43065155584	4096
W	28905046016	262144
W	7968653312	262144
W	48043655168	262144
W	41060401152	262144
W	26637238272	262144
W	39895957504	262144
W	6831210496	262144
W	20062666752	262144
W	1962147840	262144
R	37097570304	131072
R	5963460608	4096
R	27410694144	65536
W	18608816128	262144
W	28473819136	262144
W	2508455936	262144
R	13674479616	131072
W	50055610368	262144
W	42850320384	262144
W	12210667520	262144
W	52394983424	262144
W	15800205312	262144
W	11934105600	262144
R	26547097600	4096
W	4298113024	262144
W	21813264384	262144
R	13032833024	4096
R	14558298112	131072
W	49558061056	262144
R	32986497024	65536
W	39116865536	262144
R	35844718592	65536
W	17553162240	262144
W	26994802688	262144
W	32577945600	262144
W	26287013888	262144
W	48325722112	262144
W	15849488384	262144
R	39390740480	65536
W	23259250688	262144
W	34247802880	262144
R	35638345728	131072
R	11663179776	131072
W	12629573632	262144
W	49072832512	262144
W	6740508672	262144
R	29152247808	131072
W	36570398720	262144
W	4268490752	262144
W	9508225024	262144
R	42738515968	65536
R	13215072256	4096
W	1381236736	262144
W	31846039552	262144
W	12434800640	262144
W	17975738368	262144
W	45154041856	262144
W	20546584576	262144
R	14643298304	65536
W	23764664320	262144
W	19664470016	262144
W	31900041216	262144
R	12044206080	131072
R	6792478720	65536
W	41871474688	262144
R	51354861568	65536
R	35022159872	4096
W	31000625152	262144
W	27110146048	262144
R	43960107008	131072
R	1891364864	4096
R	10799939584	65536
W	41002205184	262144
R	51503431680	131072
W	12796559360	262144
W	32296140800	262144
R	22843883520	65536
W	27040940032	262144
R	33182842880	131072
W	4888723456	262144
W	22548840448	262144
W	13963100160	262144
W	28089516032	262144
W	45569802240	262144
R	36294230016	131072
R	16279928832	4096
R	34964946944	4096
R	26068189184	65536
R	18304466944	65536
W	52170588160	262144
W	27535343616	262144
W	29801316352	262144
R	23842099200	4096
W	5507121152	262144
W	46331592704	262144
W	23178510336	262144
W	44869877760	262144
W	5978456064	262144
W	24223154176	262144
W	25082986496	262144
W	263716864	262144
W	23709351936	262144
W	41251241984	262144
W	10842800128	262144
W	38713950208	262144
W	41893494784	262144
R	40263483392	131072
W	27673231360	262144
R	28765388800	65536
R	7613448192	65536
W	43303043072	262144
R	46114668544	131072
W	26702249984	262144
R	5446565888	65536
W	26126057472	262144
W	42779803648	262144
W	13950255104	262144
W	18016894976	262144
W	50983600128	262144
W	49600004096	262144
W	14416871424	262144
R	40721186816	65536
W	29091430400	262144
W	20731396096	262144
W	33143390208	262144
W	14222360576	262144
W	44390678528	262144
W	6136791040	262144
W	13981712384	262144
R	50076319744	131072
W	49069424640	262144
W	40942174208	262144
W	35250241536	262144
W	37821612032	262144
W	11263803392	262144
R	40151416832	65536
W	43196612608	262144
W	34367602688	262144
R	35601252352	131072
R	21738553344	65536
W	46830190592	262144
W	15237382144	262144
W	38753271808	262144
W	36797153280	262144
W	26234847232	262144
W	11319640064	262144
W	45453410304	262144
W	720896000	262144
W	48099491840	262144
W	39031668736	262144
R	23321313280	65536
R	23238983680	4096
R	6681075712	4096
W	39038484480	262144
R	36852334592	65536
R	41759170560	4096
W	26672889856	262144
W	12934184960	262144
W	24000331776	262144
W	10835460096	262144
R	2558263296	65536
R	27831304192	131072
R	4915855360	4096
R	16781000704	4096
W	45459439616	262144
R	47208333312	131072
W	29511909376	262144
W	6230900736	262144
W	49827282944	262144
W	37216321536	262144
W	26726367232	262144
W	8585216000	262144
W	1010565120	262144
W	26985627648	262144
W	31466192896	262144
W	30065295360	262144
W	22645309440	262144
W	34112536576	262144
R	36915642368	131072
W	2444230656	262144
R	29862920192	65536
R	9713352704	65536
W	35361128448	262144
W	23039311872	262144
R	20929576960	65536
W	38683279360	262144
W	46601601024	262144
R	6463664128	4096
W	49298800640	262144
R	33120780288	65536
R	47818539008	65536
R	35222913024	65536
R	30033575936	131072
W	51982106624	262144
W	37152358400	262144
R	27063042048	4096
R	25265307648	131072
W	24302583808	262144
W	8339587072	262144
R	38217187328	131072
W	16576413696	262144
R	25847005184	131072
R	6765600768	4096
R	50268864512	65536
W	8679063552	262144
W	22977445888	262144
W	16834887680	262144
R	49366761472	4096
W	42291691520	262144
R	32082493440	131072
W	26148601856	262144
W	29433266176	262144
R	7685001216	4096
R	51527286784	65536
W	21626617856	262144
R	39126958080	131072
R	38357102592	4096
W	15864692736	262144
R	605880320	65536
W	42595254272	262144
W	22709010432	262144
W	17599037440	262144
R	11484266496	65536
W	46997176320	262144
W	33274200064	262144
R	4437286912	4096
R	27113865216	4096
W	49073356800	262144
R	47078047744	131072
R	13091799040	65536
R	40243167232	131072
W	46789296128	262144
W	47966584832	262144
W	40370700288	262144
W	3032481792	262144
R	18054119424	131072
R	21601648640	4096
R	44907495424	65536
W	6969884672	262144
W	182714368	262144
W	44686114816	262144
R	21290422272	4096
W	14053539840	262144
W	35442655232	262144
W	7190347776	262144
W	8978432000	262144
R	40506687488	65536
W	3969122304	262144
R	1432682496	65536
R	2664693760	65536
W	148111360	262144
W	44565790720	262144
R	19256377344	65536
R	4165861376	65536
W	42062315520	262144
W	11846811648	262144
R	6741921792	4096
W	22656319488	262144
W	41783918592	262144
W	41676701696	262144
W	51158712320	262144
R	47490400256	131072
W	25859981312	262144
R	24486346752	131072
W	5402525696	262144
R	16877617152	131072
R	34391719936	65536
W	24706809856	262144
W	33157808128	262144
R	7335182336	131072
W	26901741568	262144
W	7087063040	262144
W	48669130752	262144
W	30693130240	262144
W	493617152	262144
W	8406958080	262144
W	11286347776	262144
W	73400320	262144
W	44112543744	262144
R	51436322816	65536
R	4906745856	65536
R	8055357440	65536
R	8727138304	4096
W	42953605120	262144
R	11459428352	65536
W	16981426176	262144
R	22717923328	131072
W	17450663936	262144
W	44118310912	262144
W	46776451072	262144
R	47515074560	4096
W	48834019328	262144
W	39892025344	262144
R	27004792832	4096
W	26119766016	262144
W	41308651520	262144
W	41486123008	262144
R	31844245504	4096
R	45290684416	65536
W	1237843968	262144
W	50354192384	262144
R	6314598400	4096
R	17572888576	65536
R	36543160320	4096
W	33022017536	262144
W	52312145920	262144
W	5155586048	262144
R	2758279168	131072
W	40703098880	262144
W	29093265408	262144
R	31140741120	131072
W	43911741440	262144
R	40127365120	65536
W	27775467520	262144
W	37988859904	262144
R	35918778368	4096
W	51656785920	262144
R	7419047936	4096
W	1365245952	262144
R	9585623040	65536
W	12633505792	262144
R	3137732608	131072
W	44108611584	262144
R	15401615360	131072
R	27084914688	65536
W	6765674496	262144
R	40414085120	131072
W	17143955456	262144
W	14186708992	262144
W	17451712512	262144
R	17802682368	4096
W	51319406592	262144
R	48834215936	65536
R	1240727552	131072
R	2484338688	65536
R	11932246016	4096
W	23893901312	262144
W	10272636928	262144
W	9398648832	262144
R	5822087168	131072
W	14007140352	262144
R	21896888320	65536
W	35839279104	262144
R	22982033408	65536
R	48555167744	4096
W	22752526336	262144
W	20325335040	262144
R	16828973056	4096
W	25275138048	262144
W	19584516096	262144
R	26844123136	4096
R	47305904128	4096
R	31586676736	4096
W	46396342272	262144
R	22048735232	65536
R	37074632704	131072
W	7006060544	262144
W	41228697600	262144
W	26471038976	262144
W	44753747968	262144
W	6253182976	262144
W	37191417856	262144
W	4571267072	262144
W	22759079936	262144
R	38480642048	131072
R	14926180352	4096
R	9129312256	4096
W	46127644672	262144
W	33929297920	262144
R	48555098112	131072
R	13887471616	65536
R	36534632448	4096
W	19965935616	262144
W	3012296704	262144
R	47827779584	131072
W	51404079104	262144
W	15119155200	262144
W	24956370944	262144
W	29351477248	262144
W	8698200064	262144
W	12396003328	262144
R	26238738432	4096
W	30380916736	262144
R	20336939008	4096
W	49626218496	262144
W	48823271424	262144
W	14583070720	262144
W	15183380480	262144
R	304807936	65536
R	31603687424	131072
R	7979139072	131072
R	29906894848	65536
W	42475192320	262144
R	50277777408	65536
W	30677401600	262144
R	18685288448	4096
W	28092399616	262144
W	15715270656	262144
R	23196348416	4096
W	50270044160	262144
W	23860609024	262144
W	32572178432	262144
W	8913944576	262144
W	2613837824	262144
W	17280008192	262144
W	51517063168	262144
R	33523630080	131072
R	35443671040	4096
W	35897999360	262144
W	31662276608	262144
R	16295133184	131072
W	2408316928	262144
W	46569881600	262144
W	25601769472	262144
W	39689125888	262144
W	41742499840	262144
W	344719360	262144
W	48247865344	262144
W	47503376384	262144
W	26068647936	262144
R	9129234432	4096
W	40868773888	262144
W	16639852544	262144
W	35888824320	262144
W	24572329984	262144
R	19100467200	65536
W	39068893184	262144
W	13832028160	262144
R	21173829632	65536
W	15348006912	262144
R	5882335232	4096
W	45521305600	262144
W	4682678272	262144
W	50496536576	262144
R	49692475392	65536
W	29398138880	262144
R	15038021632	131072
R	41492283392	131072
W	28860481536	262144
W	40873492480	262144
W	43266867200	262144
R	35824730112	131072
W	39958609920	262144
W	14809300992	262144
R	40309358592	131072
W	49981947904	262144
R	16760692736	4096
W	3414163456	262144
W	10866393088	262144
R	12013600768	65536
R	23843176448	131072
W	19542048768	262144
R	4240834560	131072
W	49422794752	262144
R	15109455872	131072
W	35025321984	262144
W	21335900160	262144
W	46779858944	262144
W	3530555392	262144
W	19390529536	262144
W	51904512000	262144
W	33505148928	262144
R	5003804672	131072
W	46681030656	262144
W	43381686272	262144
R	11585048576	4096
W	30338449408	262144
W	44879052800	262144
W	32277528576	262144
W	8872263680	262144
W	17492344832	262144
W	51002998784	262144
W	4493672448	262144
W	14405074944	262144
W	14459076608	262144
W	36536320000	262144
W	27715436544	262144
W	32972210176	262144
R	6911062016	4096
W	30937186304	262144
R	47809241088	4096
W	3514302464	262144
W	34635513856	262144
W	15504506880	262144
W	32057851904	262144
W	3461611520	262144
W	12662865920	262144
R	45455273984	4096
W	26880245760	262144
R	26437484544	131072
R	16616550400	4096
R	37100978176	131072
W	24900272128	262144
W	15407513600	262144
R	14055972864	4096
W	3328442368	262144
R	33907408896	131072
W	42774560768	262144
W	49380851712	262144
R	28092399616	131072
R	46249250816	4096
W	2150891520	262144
W	40973893632	262144
R	16590176256	131072
W	26468155392	262144
R	2924122112	4096
W	33900986368	262144
W	30544494592	262144
R	26621247488	65536
W	21673279488	262144
W	28085583872	262144
R	5543804928	4096
W	9148039168	262144
W	12937068544	262144
W	18126733312	262144
R	32379043840	65536
R	16129130496	65536
R	10516824064	131072
W	29208084480	262144
W	3539206144	262144
W	28147974144	262144
W	40211841024	262144
W	28257288192	262144
W	28953018368	262144
W	2495873024	262144
W	48761929728	262144
W	42474143744	262144
W	7577796608	262144
W	8969781248	262144
R	11184701440	65536
R	42204344320	4096
W	19701956608	262144
R	6162141184	4096
R	1876819968	4096
R	9287598080	4096
R	14131134464	65536
W	39680212992	262144
W	41578921984	262144
R	31329419264	65536
W	23647748096	262144
W	22102671360	262144
R	41065644032	131072
W	13573029888	262144
W	9681764352	262144
W	1941700608	262144
R	48793583616	65536
W	40400584704	262144
R	8440578048	65536
W	51753517056	262144
W	43853807616	262144
